ShortUniqueID, PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
01010,UM_Apal_Jun2022,2022_6_8,313549,8,12,37,30.00,70.10,85.00,CHL,30.00,28.56,28.56,HTR,30.00,28.37,28.37,HTR,30.00,28.31,28.31,HTR,
01010,UM_Apal_Jun2022,2022_6_8,319024,8,12,37,30.00,70.10,85.00,CHL,30.00,28.56,28.56,HTR,30.00,28.44,28.44,HTR,30.00,28.37,28.37,HTR,
01010,UM_Apal_Jun2022,2022_6_8,324497,8,12,37,30.00,70.10,85.00,CHL,30.00,28.62,28.62,HTR,30.00,28.50,28.50,HTR,30.00,28.44,28.44,HTR,
01010,UM_Apal_Jun2022,2022_6_8,329975,8,12,37,30.00,70.10,85.00,CHL,30.00,28.69,28.69,HTR,30.00,28.56,28.56,HTR,30.00,28.44,28.44,HTR,
01010,UM_Apal_Jun2022,2022_6_8,335449,8,12,37,30.00,70.10,85.00,CHL,30.00,28.69,28.69,HTR,30.00,28.62,28.62,HTR,30.00,28.50,28.50,HTR,
01010,UM_Apal_Jun2022,2022_6_8,340922,8,12,37,30.00,70.10,85.00,CHL,30.00,28.75,28.75,HTR,30.00,28.69,28.69,HTR,30.00,28.50,28.50,HTR,
01010,UM_Apal_Jun2022,2022_6_8,346399,8,12,37,30.00,70.10,85.00,CHL,30.00,28.81,28.81,HTR,30.00,28.69,28.69,HTR,30.00,28.56,28.56,HTR,
01010,UM_Apal_Jun2022,2022_6_8,351873,8,12,37,30.00,70.10,85.00,CHL,30.00,28.81,28.81,HTR,30.00,28.75,28.75,HTR,30.00,28.56,28.56,HTR,
01010,UM_Apal_Jun2022,2022_6_8,357346,8,12,37,30.00,70.10,85.00,CHL,30.00,28.87,28.87,HTR,30.00,28.81,28.81,HTR,30.00,28.62,28.62,HTR,
01010,UM_Apal_Jun2022,2022_6_8,362819,8,12,37,30.00,70.10,85.00,CHL,30.00,28.94,28.94,HTR,30.00,28.81,28.81,HTR,30.00,28.62,28.62,HTR,
01010,UM_Apal_Jun2022,2022_6_8,368297,8,13,38,30.00,70.10,85.00,CHL,30.00,28.94,28.94,HTR,30.00,28.87,28.87,HTR,30.00,28.69,28.69,HTR,
01010,UM_Apal_Jun2022,2022_6_8,375286,8,13,38,30.00,70.10,85.00,CHL,30.00,29.00,29.00,HTR,30.00,28.94,28.94,HTR,30.00,28.69,28.69,HTR,
